# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F4:4E": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F4:4E", "device connection": "BTH00:07:80:46:F4:4E", "sampling rate": 1000, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-17", "time": "10:31:53.698", "channels": [1, 2, 3], "sensor": ["EEG", "EEG", "CUSTOM/0.5/1.0/V"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue", "dark_blue", "black"]}}
# EndOfHeader
333	0	32012	34903	22457	
334	0	32940	34789	22460	
335	0	34728	34733	22462	
336	0	36904	34511	22458	
337	0	38430	34341	22460	
338	0	39268	33825	22460	
339	0	39352	33159	22462	
340	0	38203	32592	22462	
341	0	36944	32398	22458	
342	0	36372	32226	22462	
343	0	37436	32545	22460	
344	0	38844	32241	22456	
345	0	39416	32263	22460	
346	0	40237	32211	22460	
347	0	40032	32229	22460	
348	0	38856	32736	22460	
349	0	36056	33294	22461	
350	0	31980	33712	22462	
351	0	28260	33873	22458	
352	0	23836	33593	22460	
353	0	19488	34208	22463	
354	0	17500	33369	22452	
355	0	20568	33320	22457	
356	0	26600	33287	22456	
357	0	31208	32447	22464	
358	0	32884	31758	22460	
359	0	34128	31629	22458	
360	0	35520	31428	22460	
361	0	36000	31623	22459	
362	0	35192	31780	22458	
363	0	32784	32235	22461	
364	0	31386	32804	22458	
365	0	31416	33697	22456	
366	0	32484	33612	22456	
367	0	35228	34087	22453	
368	0	35976	34277	22460	
369	0	35308	34236	22456	
370	0	34297	33974	22462	
371	0	33516	33588	22462	
372	0	33188	33063	22456	
373	0	36564	32357	22456	
374	0	39344	31239	22456	
375	0	38852	30768	22460	
376	0	36908	30612	22460	
377	0	35104	30453	22458	
378	0	35481	30257	22462	
379	0	35302	30256	22465	
380	0	35093	30607	22462	
381	0	34864	31128	22464	
382	0	33085	31872	22460	
383	0	29040	31772	22464	
