Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
DEU,1991-01-01,1991-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,760.700000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,506.400000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,316.000000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,354.800000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,454.400000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,513.600000,A
DEU,1997-01-01,1997-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,391.600000,A
DEU,1998-01-01,1998-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,383.400000,A
DEU,1999-01-01,1999-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,334.400000,A
DEU,2000-01-01,2000-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,327.700000,A
DEU,2001-01-01,2001-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,363.500000,A
DEU,2002-01-01,2002-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,412.000000,A
DEU,2003-01-01,2003-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,488.000000,A
DEU,2004-01-01,2004-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,452.000000,A
DEU,2005-01-01,2005-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,355.000000,A
DEU,2006-01-01,2006-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,401.000000,A
DEU,2007-01-01,2007-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,428.000000,A
DEU,2008-01-01,2008-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,507.000000,A
DEU,2009-01-01,2009-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,381.000000,A
DEU,2010-01-01,2010-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,404.000000,A
DEU,2011-01-01,2011-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,492.000000,A
DEU,2012-01-01,2012-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,474.000000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,598.000000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,451.000000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,404.000000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,448.000000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,574.700000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,675.100000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,449.900000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,620.000000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,623.200000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,515,'01341,Apples,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,519.400000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,896.500000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,634.200000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,373.800000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,427.600000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,620.100000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,667.500000,A
DEU,1997-01-01,1997-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,441.600000,A
DEU,1998-01-01,1998-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,426.100000,A
DEU,1999-01-01,1999-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,356.300000,A
DEU,2000-01-01,2000-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,302.000000,A
DEU,2001-01-01,2001-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,325.300000,A
DEU,2002-01-01,2002-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,387.700000,A
DEU,2003-01-01,2003-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,550.800000,A
DEU,2004-01-01,2004-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,561.200000,A
DEU,2005-01-01,2005-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,441.500000,A
DEU,2006-01-01,2006-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,503.100000,A
DEU,2007-01-01,2007-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,585.800000,A
DEU,2008-01-01,2008-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,742.600000,A
DEU,2009-01-01,2009-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,529.300000,A
DEU,2010-01-01,2010-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,535.600000,A
DEU,2011-01-01,2011-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,684.800000,A
DEU,2012-01-01,2012-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,609.000000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,794.200000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,599.200000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,448.200000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,495.900000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,649.200000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,797.300000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,503.700000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,708.200000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,737.100000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,515,'01341,Apples,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,547.000000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,175.130000,I
DEU,1992-01-01,1992-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,116.600000,I
DEU,1993-01-01,1993-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,72.760000,I
DEU,1994-01-01,1994-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,81.690000,I
DEU,1995-01-01,1995-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,104.610000,I
DEU,1996-01-01,1996-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,118.240000,I
DEU,1997-01-01,1997-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,90.150000,I
DEU,1998-01-01,1998-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,88.270000,I
DEU,1999-01-01,1999-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,76.990000,I
DEU,2000-01-01,2000-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,75.460000,I
DEU,2001-01-01,2001-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,83.690000,I
DEU,2002-01-01,2002-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,94.860000,I
DEU,2003-01-01,2003-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,112.360000,I
DEU,2004-01-01,2004-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,104.070000,I
DEU,2005-01-01,2005-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,81.730000,I
DEU,2006-01-01,2006-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,92.330000,I
DEU,2007-01-01,2007-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,98.540000,I
DEU,2008-01-01,2008-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,116.730000,I
DEU,2009-01-01,2009-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,87.720000,I
DEU,2010-01-01,2010-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,93.020000,I
DEU,2011-01-01,2011-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,113.280000,I
DEU,2012-01-01,2012-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,109.130000,I
DEU,2013-01-01,2013-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,137.680000,I
DEU,2014-01-01,2014-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,103.840000,I
DEU,2015-01-01,2015-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,93.020000,I
DEU,2016-01-01,2016-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,103.150000,I
DEU,2017-01-01,2017-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,132.320000,I
DEU,2018-01-01,2018-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,155.430000,I
DEU,2019-01-01,2019-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,103.580000,I
DEU,2020-01-01,2020-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,142.750000,I
DEU,2021-01-01,2021-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,143.480000,I
DEU,2022-01-01,2022-12-31,79,'276,Germany,515,'01341,Apples,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,119.590000,I
DEU,1991-01-01,1991-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,1085.000000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,614.000000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,1248.000000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,2421.000000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,1211.000000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,1081.000000,A
DEU,2012-01-01,2012-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,2586.000000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,2700.000000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,2215.000000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,2464.000000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,1940.000000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,2851.000000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,2400.900000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,2018.600000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,3059.200000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,2202.100000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,526,'01343,Apricots,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,2694.400000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,553.900000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,313.500000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,637.100000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,1235.900000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,618.200000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,551.900000,A
DEU,2012-01-01,2012-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,2586.000000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,2700.000000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,2215.000000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,2464.000000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,1940.000000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,2851.000000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,2400.900000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,2018.600000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,3059.200000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,2202.100000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,526,'01343,Apricots,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,2694.400000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,652.800000,A
DEU,1992-01-01,1992-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,392.600000,A
DEU,1993-01-01,1993-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,753.700000,A
DEU,1994-01-01,1994-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,1489.600000,A
DEU,1995-01-01,1995-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,843.800000,A
DEU,1996-01-01,1996-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,717.300000,A
DEU,2012-01-01,2012-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,3322.500000,A
DEU,2013-01-01,2013-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,3585.900000,A
DEU,2014-01-01,2014-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,2942.600000,A
DEU,2015-01-01,2015-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,2733.800000,A
DEU,2016-01-01,2016-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,2147.400000,A
DEU,2017-01-01,2017-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,3220.700000,A
DEU,2018-01-01,2018-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,2835.400000,A
DEU,2019-01-01,2019-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,2259.800000,A
DEU,2020-01-01,2020-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,3494.200000,A
DEU,2021-01-01,2021-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,2604.500000,A
DEU,2022-01-01,2022-12-31,79,'276,Germany,526,'01343,Apricots,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,2837.300000,A
DEU,1991-01-01,1991-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,25.110000,I
DEU,1992-01-01,1992-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,14.210000,I
DEU,1993-01-01,1993-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,28.880000,I
DEU,1994-01-01,1994-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,56.020000,I
DEU,1995-01-01,1995-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,28.020000,I
DEU,1996-01-01,1996-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,25.010000,I
DEU,1997-01-01,1997-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,29.150000,I
DEU,1998-01-01,1998-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,26.680000,I
DEU,1999-01-01,1999-12-31,79,'276,Germany,526,'01343,Apricots,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,27.840000,I
