statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
61111;Consumer price index for Germany;JAHR;Year;2017;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-12;Miscellaneous goods and services;94.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2026;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;137.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2009;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;94.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2015;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-12;Miscellaneous goods and services;91.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2012;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-06;Health;94.3;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1997;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-11;Restaurant and accommodation services;65.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2003;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-05;Furniture, lighting equipment, appliances etc.;90.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2009;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-02;Alcoholic beverages and tobacco;78.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2022;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;98.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1996;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;188.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2001;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-12;Miscellaneous goods and services;74.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2017;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;99.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2015;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-06;Health;94.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1992;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-06;Health;59.4;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2007;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;76.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2008;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-10;Education;108.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2020;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;99.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1998;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-09;Recreation, entertainment and culture;86.5;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2000;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-05;Furniture, lighting equipment, appliances etc.;89.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1997;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;91.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1991;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;55.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2013;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;89.5;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2014;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;98.3;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1995;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-02;Alcoholic beverages and tobacco;50.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2018;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-02;Alcoholic beverages and tobacco;95.5;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1994;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-10;Education;56.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1993;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;181.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2016;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;105.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2008;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;89.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2020;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;99.3;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2026;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-11;Restaurant and accommodation services;...;2020=100;PREIS1;Consumer price index;
61111;Consumer price index for Germany;JAHR;Year;2017;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-10;Education;99.3;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2024;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;103.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1993;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;66.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2024;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-10;Education;113.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2026;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;...;2020=100;PREIS1;Consumer price index;
61111;Consumer price index for Germany;JAHR;Year;1998;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;176.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2021;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-06;Health;100.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2025;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;98.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1996;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;64.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2025;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;127.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2024;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;98.4;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1992;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-02;Alcoholic beverages and tobacco;47.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1998;MONAT;Months;MONAT05;May;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-04;Housing, water, electricity, gas and other fuels;69.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2015;MONAT;Months;MONAT03;March;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-02;Alcoholic beverages and tobacco;87.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2013;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-06;Health;91.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2019;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;101.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1992;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;86.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2015;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;97.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1995;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-06;Health;63.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2007;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-11;Restaurant and accommodation services;76.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2001;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-10;Education;71.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2002;MONAT;Months;MONAT12;December;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-11;Restaurant and accommodation services;74.8;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2007;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-12;Miscellaneous goods and services;82.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1992;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;66.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2018;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;97.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1996;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;67.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2021;MONAT;Months;MONAT04;April;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;99.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2021;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-03;Clothing and footwear;103.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2000;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-09;Recreation, entertainment and culture;87.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1999;MONAT;Months;MONAT01;January;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;70.5;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2014;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-05;Furniture, lighting equipment, appliances etc.;96.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1997;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-05;Furniture, lighting equipment, appliances etc.;88.1;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2016;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;91.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1991;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-05;Furniture, lighting equipment, appliances etc.;81.2;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2005;MONAT;Months;MONAT02;February;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-12;Miscellaneous goods and services;78.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2001;MONAT;Months;MONAT10;October;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;72.9;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;1994;MONAT;Months;MONAT09;September;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-01;Food and non-alcoholic beverages;67.7;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2011;MONAT;Months;MONAT06;June;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-10;Education;105.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2023;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;125.3;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2011;MONAT;Months;MONAT07;July;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-08;Communication;112.6;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2017;MONAT;Months;MONAT11;November;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-04;Housing, water, electricity, gas and other fuels;96.0;2020=100;PREIS1;Consumer price index;e
61111;Consumer price index for Germany;JAHR;Year;2009;MONAT;Months;MONAT08;August;DINSG;Germany;DG;Germany;CC13A2;Individual consumption by purpose, 2-digit codes;CC13-07;Transport;89.5;2020=100;PREIS1;Consumer price index;e
