nSeq,frontal,smoothed_values,Wavetype
927,29872,29560.438941787004,0
928,29517,29481.745655656225,0
929,30076,29395.577758807147,0
930,30584,29325.25916192084,0
931,31274,29302.929066605255,0
932,32056,29351.8439854016,0
933,32261,29472.73156640076,0
934,31565,29646.10657017942,0
935,31104,29894.461416602033,0
936,32112,30213.99774985149,0
937,33700,30559.22408630991,0
938,31757,30883.714701403125,0
939,27700,31180.57521887921,0
940,24692,31486.420911634206,0
941,24448,31784.58533703905,0
942,26257,32119.463162807948,0
943,29600,32451.436114338565,0
944,32700,32777.99894325145,0
945,35516,33072.59703140389,0
946,37737,33277.27956401702,0
947,38068,33381.0715426324,0
948,36292,33437.44872245175,0
949,33944,33475.1458497985,0
950,31424,33513.4643593999,0
951,30248,33554.21941814016,0
952,32368,33586.87815895988,0
953,35254,33602.97114112307,0
954,36256,33634.12426690685,0
955,34948,33676.745788301574,0
956,32224,33685.58785952189,0
957,29876,33641.90672777883,0
958,30745,33567.18172249404,0
959,32984,33522.757618524956,0
960,34516,33602.988420430025,0
961,35332,33776.318661916484,0
962,35332,34000.57157254628,0
963,34964,34201.97057155975,0
964,34892,34344.2238967736,0
965,36240,34401.25660693018,0
966,37268,34401.84679005054,0
967,37788,34351.79495237524,0
968,38570,34325.09505841267,0
969,37900,34337.30839649396,0
970,37176,34364.379844095405,0
971,36076,34384.10612840864,0
972,34732,34421.662430112316,0
973,31448,34480.07469651714,0
974,27936,34492.13077225641,0
975,26030,34461.887674269026,0
976,25216,34445.24265422115,0
977,26101,34423.42335168429,0
978,28388,34362.90354921359,0
979,30898,34279.11376692683,0
980,34624,34166.92359805462,0
981,37820,34013.02436149839,0
982,39468,33891.68654854829,0
983,39396,33803.158975949664,0
984,38206,33665.3179695884,0
985,36348,33409.90475355839,0
986,34100,33069.764791277805,0
987,31974,32721.804960511003,0
988,31892,32392.45251984039,0
989,33156,32070.649849868518,0
990,35444,31721.055296004215,0
991,37868,31351.061513377274,0
992,35516,30976.547536672137,0
993,32304,30623.296650023134,0
994,29972,30299.16511567887,0
995,28440,30009.114219578692,0
996,27972,29805.80432708169,0
997,29184,29750.028169071065,0
998,30005,29837.457963486428,0
999,30624,29980.90137153907,0
1000,30128,30136.442323086143,0
1001,29088,30301.258488720996,0
1002,28222,30432.63515614475,0
1003,28376,30563.231041093677,0
1004,28767,30752.90269939889,0
1005,29116,30979.622637122975,0
1006,29128,31208.412968119002,0
1007,29738,31418.14865699283,0
1008,31288,31576.774851580183,0
1009,31822,31728.565360343477,0
1010,30796,31903.863599799366,0
1011,28524,32093.837131677512,0
1012,25410,32308.851384663303,0
1013,24232,32488.222706693385,0
1014,26320,32598.552665169675,0
1015,30741,32696.53582760466,0
1016,35280,32829.23517063434,0
1017,39256,33005.032535574996,0
1018,40856,33250.59128039476,0
1019,40324,33572.43725643377,0
1020,38318,33949.63302214478,0
1021,37044,34396.754856238476,0
1022,36320,34894.055819473164,0
1023,36944,35426.62918883327,0
1024,39581,35916.998514154606,0
1025,41632,36305.11812367699,0
1026,41376,36599.23987456228,0
1027,40912,36784.35050386845,0
1028,40320,36841.1753504611,0
1029,38790,36781.0695763901,0
1030,37766,36630.15558469921,0
1031,37376,36471.290313043595,0
1032,33288,36362.79304062297,0
1033,28088,36293.56801787914,0
1034,25760,36214.88681286024,0
1035,26768,36112.891410924894,0
1036,28181,35969.317743158,0
1037,29408,35760.6659955236,0
1038,32720,35474.81834639668,0
1039,34912,35129.087394872135,0
1040,35900,34741.34852409855,0
1041,35288,34357.091081226754,0
1042,34592,34046.232161677006,0
1043,33796,33738.287487193775,0
1044,34724,33416.0138018566,0
1045,37081,33102.9205666313,0
1046,38832,32842.78331874289,0
1047,38560,32645.3778691134,0
1048,36677,32543.91703451159,0
1049,35840,32462.92700176328,0
1050,35232,32341.674631511556,0
1051,32544,32198.755643345175,0
1052,31144,32052.47670183969,0
1053,31560,31909.198238709814,0
1054,31580,31800.848302884864,0
1055,32280,31730.19349202443,0
1056,32884,31693.449344795034,0
1057,32048,31691.024018537257,0
1058,31102,31724.057901042994,0
1059,30112,31804.420980353887,0
1060,29157,31927.60100465107,0
1061,28436,32076.968357144673,0
1062,26696,32184.366624211707,0
1063,27148,32197.22195390682,0
1064,29704,32103.359637189435,0
1065,30733,31969.002211320745,0
1066,31664,31893.867559589118,0
1067,32894,31889.94470651267,0
1068,33032,31941.65017677909,0
1069,33664,32008.201209371087,0
1070,34236,32057.62864074032,0
1071,33888,32043.05093634529,0
1072,33562,31923.418861642756,0
1073,32960,31721.484052143187,0
1074,32591,31474.925320823633,0
1075,32688,31277.99437829185,0
1076,31800,31187.41936791205,0
1077,30628,31196.096211334094,0
1078,30940,31341.50852276144,0
1079,32551,31601.523221827836,0
1080,34452,31885.533528357413,0
1081,35332,32191.763104623922,0
1082,34356,32564.20111254756,0
1083,33113,32936.526588153996,0
1084,32940,33240.05655187979,0
1085,32484,33468.6869133353,0
1086,31824,33621.060471189354,0
1087,31056,33679.396356615216,0
1088,29836,33652.92107823973,0
1089,29288,33678.42395008338,0
1090,30152,33784.15645719634,0
1091,32216,33931.50608761855,0
1092,34164,34067.20379711484,0
1093,36352,34181.85147168269,0
1094,38500,34285.695100073666,0
1095,39788,34365.25435969117,0
1096,38436,34450.224636997664,0
1097,35732,34571.14441962242,0
1098,31516,34708.948993508115,0
1099,29800,34844.52062741074,0
1100,31841,34962.98237701517,0
1101,33492,35046.9937202222,0
1102,34289,35048.47183624612,0
1103,34856,34978.23303733734,0
1104,34772,34865.40261131937,0
1105,34708,34721.367734333544,0
1106,34780,34610.997392332705,0
1107,34280,34546.270516877514,0
1108,34128,34491.504644526074,0
1109,34972,34412.18642142543,0
1110,35888,34259.65912268053,0
1111,35920,34035.87935883249,0
1112,36780,33771.09757286007,0
1113,37328,33472.373241677335,0
1114,38309,33179.232550722096,0
1115,38392,32926.08807911066,0
1116,35788,32669.491540376246,0
1117,32780,32454.71672570037,0
1118,30798,32343.792007885982,0
1119,29500,32295.638948311866,0
1120,28001,32284.600136235644,0
1121,26777,32314.41689342441,0
1122,28164,32361.92110058514,0
1123,29800,32436.422143045333,0
1124,32224,32528.45719882038,0
1125,34325,32597.168559633177,0
1126,35272,32633.18498402142,0
1127,35084,32640.779884684343,0
1128,32390,32615.126082232004,0
1129,29538,32563.28691093258,0
1130,29556,32514.838196166747,0
1131,30712,32501.851178159995,0
1132,31320,32545.13923109144,0
1133,30620,32634.85652192662,0
1134,29100,32754.05440717491,0
1135,27716,32928.690259144576,0
1136,28745,33133.37749167178,0
1137,32018,33327.1668278974,0
1138,36306,33467.482304625766,0
1139,37808,33502.824097964534,0
1140,37472,33439.93272888489,0
1141,37645,33360.31585496867,0
1142,38329,33316.36573375734,0
1143,38632,33331.35169286804,0
1144,36992,33394.8066032845,0
1145,36764,33492.18874395576,0
1146,37336,33655.22915447566,0
1147,37184,33850.58187829191,0
1148,36440,34046.442880998264,0
1149,34228,34175.88901103116,0
1150,32844,34212.66218035399,0
1151,32536,34223.43369451291,0
1152,32142,34235.52075243329,0
1153,31952,34257.87711852434,0
1154,32582,34279.80489124333,0
1155,33120,34277.16445763342,0
1156,31724,34255.04706364537,0
1157,29712,34191.057732843285,0
1158,27568,34070.89756070713,0
1159,26524,33909.42492928389,0
1160,28144,33752.26975618539,0
1161,30796,33602.373807616605,0
1162,33166,33434.35971737413,0
1163,33904,33293.36438001111,0
1164,34181,33226.95648717643,0
1165,35336,33281.899420620786,0
1166,38181,33421.69953586078,0
1167,39644,33595.29449334664,0
1168,38348,33755.37944187669,0
1169,36936,33889.360608602736,0
1170,36672,34008.008408318965,0
1171,36212,34118.34400815738,0
1172,35772,34186.131970390554,0
1173,34434,34214.094551325834,0
1174,32401,34182.5972319342,0
1175,31972,34128.80696662507,0
1176,32897,34066.45364741458,0
1177,32972,34015.13374213183,0
1178,32436,34003.37548752755,0
1179,32773,33985.566800765315,0
1180,33880,33913.215485855624,0
1181,35376,33823.013197495944,0
1182,36261,33773.43056178727,0
1183,35872,33777.629614733145,0
1184,35108,33782.11863345022,0
1185,33156,33730.62683144577,0
1186,31005,33584.84100313935,0
1187,29604,33392.63939396633,0
1188,29608,33214.329656878785,0
1189,31612,33113.311368207775,0
1190,34429,33032.43403731366,0
1191,35180,32931.808843080726,0
1192,34740,32845.79533125337,0
1193,32996,32799.02557709834,0
1194,32172,32773.155058636345,0
1195,33344,32716.30059604779,0
1196,33904,32666.92077531851,0
1197,33930,32658.18954691878,0
1198,33172,32686.50933504023,0
1199,31716,32769.47958732492,0
1200,31908,32862.22804236692,0
1201,32794,32915.229167883794,0
1202,32924,32970.736811799135,0
1203,32020,33057.48729362484,0
1204,31264,33191.73468781152,0
1205,30893,33346.67545409998,0
1206,30125,33501.34490574995,0
1207,30640,33638.74347071239,0
1208,31644,33745.01282656922,0
1209,32628,33816.91872544403,0
1210,32892,33834.065451932736,0
1211,33764,33812.01778924805,0
1212,35880,33736.65062075593,0
1213,37924,33612.32673334144,0
1214,38310,33434.81738047131,0
1215,37204,33189.30951317873,0
1216,37184,32910.711092406804,0
1217,36448,32670.220200284217,0
1218,36136,32479.994291706906,0
1219,36272,32280.5353790247,0
1220,35605,32052.378045563488,0
1221,32668,31852.384158809684,0
1222,29188,31718.70804416546,0
1223,26932,31660.588797590204,0
1224,26300,31617.233123400154,0
1225,26249,31544.070747794696,0
1226,27488,31461.014705073783,0
1227,28952,31346.78690896878,0
1228,29344,31166.717422023357,0
1229,29136,30954.038019633434,0
1230,29868,30758.1873548878,0
1231,31436,30620.417781798216,0
1232,31840,30566.165499967392,0
1233,30986,30546.43645572841,0
1234,30520,30480.77548305365,0
1235,30684,30389.626034469824,0
1236,31508,30319.593771597545,0
1237,31737,30307.32630216553,0
1238,31620,30345.566746819808,0
1239,30690,30398.86953153707,0
1240,30732,30478.210820500142,0
1241,31316,30613.760276490102,0
1242,30952,30747.870974977654,0
1243,30076,30847.67345730942,0
1244,30090,30924.277825277997,0
1245,30840,30978.85869234769,0
1246,31424,31105.701172682577,0
1247,31944,31323.656548643477,0
1248,32652,31591.457102623463,0
1249,32096,31883.493534538746,0
1250,31332,32248.858042822827,0
1251,33212,32709.08952706301,0
1252,34577,33250.198053472035,0
1253,34442,33802.50272452352,0
1254,32956,34267.98769357757,0
1255,33212,34616.41354419456,0
1256,35196,34849.63883415777,0
1257,36492,34955.699349268754,0
1258,36928,34924.86496129423,0
1259,35278,34753.74603810371,0
1260,33000,34484.81044047197,0
1261,31008,34156.978888344165,0
1262,30822,33826.63074589941,0
1263,31400,33526.5198954214,0
1264,31488,33281.437294950956,0
1265,32264,33100.45580477077,0
1266,33040,32954.38795533973,0
1267,33680,32860.60402632726,0
1268,34020,32810.57604953353,0
1269,35144,32817.743080275024,0
1270,37476,32909.50248971023,0
1271,38852,33099.74326713883,0
1272,38132,33347.144076359764,0
1273,36012,33581.992164394054,0
1274,34574,33749.72300943999,0
1275,33102,33837.939156443885,0
1276,31000,33874.50673951782,0
1277,31216,33923.31886091649,0
1278,33416,33996.65175217892,0
1279,34296,34060.591062933934,0
1280,33780,34091.59909310885,0
1281,31932,34124.25769351097,0
1282,29116,34199.48454219861,0
1283,28377,34304.063820872274,0
1284,31734,34408.143452803444,0
1285,35984,34509.21941911034,0
1286,37752,34610.26546160261,0
1287,36212,34731.38580142625,0
1288,33108,34859.76614199224,0
1289,30928,34993.627679038254,0
1290,29776,35109.842813991854,0
1291,29000,35216.368934830185,0
1292,30332,35322.73164539031,0
1293,33656,35425.886452512495,0
1294,36076,35495.97259824863,0
1295,39790,35513.59564657565,0
1296,41912,35489.38982288527,0
1297,42826,35442.32313651034,0
1298,45144,35387.00819722781,0
1299,47948,35342.319480584905,0
1300,46320,35272.49752997816,0
1301,42554,35160.899611487985,0
1302,37616,35068.604819055625,0
1303,33068,35004.183188001,0
1304,30612,34939.25884376291,0
1305,29040,34826.84354766597,0
1306,27490,34694.54094873739,0
1307,25716,34589.99420170371,0
1308,25912,34510.00993205681,0
1309,28418,34470.153475746614,0
1310,31106,34430.308545686974,0
1311,32696,34367.84204565628,0
1312,32832,34258.542254747794,0
1313,33528,34124.25718093627,0
1314,34556,33970.95896772364,0
1315,34608,33765.59620745942,0
1316,34616,33558.83867054164,0
1317,35044,33348.45223742891,0
1318,35520,33134.377461126765,0
1319,36148,32910.96101844271,0
1320,36544,32709.06886159789,0
1321,35681,32572.46511203786,0
1322,33142,32471.483141053137,0
1323,30840,32385.20828222979,0
1324,30452,32313.740891534737,0
1325,31920,32283.774100264654,0
1326,33020,32297.708222861158,0
1327,32640,32328.12394272876,0
1328,32128,32388.26862218648,0
1329,32384,32492.723754604307,0
1330,33338,32617.60654082403,0
1331,33940,32775.255145214556,0
1332,34044,32955.179038509305,0
1333,33996,33056.87980207984,0
1334,33812,33024.864896316394,0
1335,33570,33000.02950428311,0
1336,33545,33062.26595039068,0
1337,33372,33213.012451165916,0
1338,33420,33410.195540736684,0
1339,33216,33599.893358389076,0
1340,32845,33743.74010960372,0
1341,32672,33831.06705584849,0
1342,32696,33845.61863968247,0
1343,31716,33814.85396702976,0
1344,30776,33806.15594099522,0
1345,31236,33769.346555399825,0
1346,32470,33718.22287458342,0
1347,33352,33642.36164399625,0
1348,33868,33549.43521094913,0
1349,33876,33499.372682321264,0
1350,34092,33550.04440001031,0
1351,34292,33670.19757091331,0
1352,34320,33826.266089163306,0
1353,34012,33971.85717784676,0
1354,33624,34064.807132044756,0
1355,33492,34041.33237585866,0
1356,33398,33866.2797217665,0
1357,33416,33578.593748063475,0
1358,34136,33243.930294076774,0
1359,34296,32894.08455867551,0
1360,34298,32548.413688878325,0
1361,33792,32225.18392916487,0
1362,33366,31905.53514860331,0
1363,32802,31534.03581297693,0
1364,32456,31136.644464903442,0
1365,33316,30771.53562771613,0
1366,32644,30463.3826880667,0
1367,32045,30228.2190168713,0
1368,31376,30077.308951809584,0
1369,30708,30010.747378023138,0
1370,29580,30022.72949673913,0
1371,28480,30123.773100319948,0
1372,29556,30290.36003993667,0
1373,31256,30451.59125398611,0
1374,32112,30567.95303422306,0
1375,32052,30670.66896856655,0
1376,30964,30802.31809057634,0
1377,28812,30967.11806800701,0
1378,26904,31133.735779369854,0
1379,26614,31288.810374946537,0
1380,27452,31451.432355760273,0
1381,26880,31630.142745006935,0
1382,24333,31822.940820663855,0
1383,23516,31998.601052105598,0
1384,26900,32157.703266308265,0
1385,29597,32330.93384756999,0
1386,32216,32528.931857946543,0
1387,34593,32733.25516282727,0
1388,36046,32919.521674890275,0
1389,36944,33078.80964126836,0
1390,38564,33235.82028705113,0
1391,40032,33395.216543481234,0
1392,40824,33550.19779509437,0
1393,40832,33715.59403732542,0
1394,38644,33869.33954427527,0
1395,37240,33987.504558591245,0
1396,37117,34097.18043540706,0
1397,37372,34212.47757193319,0
1398,37184,34317.17041063148,0
1399,37074,34415.35672035216,0
1400,37296,34497.58484369939,0
1401,36160,34569.511550833595,0
1402,33876,34616.93489527501,0
1403,30548,34631.667508327555,0
1404,26861,34601.55015797482,0
1405,26848,34541.149773149795,0
1406,30224,34473.636957986055,0
1407,33072,34393.78972376232,0
1408,32134,34302.07318586663,0
1409,30072,34234.495730583025,0
1410,28982,34179.65841485567,0
1411,27996,34115.29976398904,0
1412,27797,34006.60825036225,0
1413,29912,33877.0097783022,0
1414,33032,33694.38976201208,0
1415,35485,33451.99225472388,0
1416,36628,33239.37204010243,0
1417,36865,33038.30846006329,0
1418,36668,32890.85816494786,0
1419,36274,32800.79350691886,0
1420,36360,32754.348256369114,0
1421,35932,32719.88550762843,0
1422,35020,32634.121983558714,0
1423,34648,32476.55972270719,0
1424,35068,32307.675014271215,0
1425,35136,32207.474332135807,0
1426,35060,32217.004427347667,0
1427,34800,32352.958051172784,0
1428,34433,32557.406997433613,0
1429,34040,32786.02870451281,0
1430,33036,33032.359460391795,0
1431,32212,33287.58306927387,0
1432,31276,33512.65581546221,0
1433,31620,33613.61332334609,0
1434,32380,33593.49584882453,0
1435,31788,33542.60950247291,0
1436,30180,33457.28071200253,0
1437,29204,33345.974907016214,0
1438,29284,33218.41801422355,0
1439,30641,33077.36080750196,0
1440,31224,32926.75445718163,0
1441,31504,32792.65031298312,0
1442,32336,32693.735201718722,0
1443,32764,32640.858629416798,0
1444,32756,32627.308862060152,0
1445,33024,32592.49192561742,0
1446,32808,32546.44372645978,0
1447,32556,32512.087849761985,0
1448,32932,32497.137723990505,0
1449,32972,32495.155613296854,0
1450,32864,32509.95211695781,0
1451,32509,32571.33954924171,0
1452,32828,32671.54447057452,0
1453,33680,32783.85278517348,0
1454,35204,32853.37479821952,0
1455,36240,32844.45768862039,0
1456,36308,32825.69955240584,0
1457,36324,32860.903539715444,0
1458,36148,32942.56971279848,0
1459,34716,33013.09295210514,0
1460,32794,33019.33210806729,0
1461,31393,32975.93956927066,0
1462,31198,32885.71229808308,0
1463,30153,32734.38867898504,0
1464,30800,32563.126126571296,0
1465,33104,32420.76052691522,0
1466,33837,32319.60851068643,0
1467,34660,32267.078615049668,0
